,Station ID,ANNAN,BANQIAO,CAILIAO,CHANGHUA,CHAOZHOU,CHIAYI,DALI,DALIAO,DAYUAN,DONGSHAN,DOULIU,ERLIN,FENGSHAN,FENGYUAN,FUGUEICAPE,FUXING,GUANSHAN,GUANYIN,GUTING,HENGCHUN,HSINCHU,HUALIEN,HUKOU,KEELUNG,LINKOU,LINYUAN,LONGTAN,LUNBEI,MAGONG,MAILIAO,MEINONG,MIAOLI,NANTOU,NANZI,PINGTUNG,PINGZHEN,PULI,PUZI,QIANJIN,QIANZHEN,QIAOTOU,RENWU,SANYI,SHALU,SHANHUA,SHILIN,SONGSHAN,TAINAN,TAITUNG,TAIXI,TAMSUI,TAOYUAN,TOUFEN,TUCHENG,WANHUA,WANLI,XIANXI,XIAOGANG,XINDIAN,XINGANG,XINYING,XINZHUANG,XITUN,XIZHI,YANGMING,YILAN,YONGHE,ZHONGLI,ZHONGMING,ZHONGSHAN,ZHUDONG,ZHUSHAN,ZUOYING
30,2013/01/28 00:00:00,62.3182,37.6250,29.3913,46.1739,68.6522,48.8261,60.4783,66.3043,43.3478,29.0000,54.0000,48.9130,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.0417,-99999.0000,40.2609,54.6957,42.8696,35.7917,43.6957,43.3750,32.2917,66.6957,41.4348,54.8750,-99999.0000,-99999.0000,71.4737,37.9565,57.9167,56.7826,66.5652,42.5000,57.7391,54.4545,60.4783,-99999.0000,-99999.0000,58.4091,60.7826,54.5000,57.0435,45.4348,38.3636,57.1304,47.0870,58.0000,47.5652,-99999.0000,45.6957,41.5217,32.9583,52.6250,52.8333,54.4783,-99999.0000,56.0435,59.6250,-99999.0000,55.9091,36.5217,-99999.0000,37.6087,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.6250,60.5217,62.4348
31,2013/01/29 00:00:00,62.5455,34.3333,24.1667,32.0833,76.8750,46.6087,46.2500,76.0870,39.1667,30.0000,47.0833,40.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.8750,-99999.0000,30.9167,50.7500,37.3913,38.5000,41.4583,32.7826,24.6667,68.6957,38.7826,46.8750,-99999.0000,-99999.0000,67.3333,31.2500,45.6667,66.1250,57.2500,37.8750,58.2609,45.3913,65.9167,-99999.0000,-99999.0000,62.7917,47.0000,41.8750,52.7917,36.1739,26.7826,58.0000,41.3478,50.7917,42.0417,31.9167,39.2083,40.0417,22.5417,46.1667,43.8750,74.3333,36.4118,49.9583,54.1739,-99999.0000,40.7500,25.0870,-99999.0000,38.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.8333,56.0417,68.5000
32,2013/01/30 00:00:00,63.5714,45.0000,32.8750,49.1667,80.0833,55.1667,58.0417,81.5000,49.1667,46.0000,60.1739,45.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.3333,-99999.0000,42.3750,54.9167,54.0000,45.8750,53.5417,46.7917,17.7917,89.9583,50.0417,46.9583,-99999.0000,-99999.0000,67.5417,41.8750,56.3750,81.7083,69.3333,52.0417,63.0000,53.0417,82.6250,-99999.0000,-99999.0000,69.2083,60.3333,54.7083,56.1667,46.9167,43.3913,59.1667,49.2500,63.5833,51.2083,46.4167,55.5833,51.4167,34.0000,55.3750,51.2917,80.2917,47.2917,52.2500,56.5833,-99999.0000,50.7083,40.2917,-99999.0000,50.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.7500,70.6667,82.3750
33,2013/01/31 00:00:00,73.3182,51.7917,31.9130,43.3333,99.7500,52.6250,52.5833,98.1250,46.2500,36.6250,55.0833,48.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.6667,-99999.0000,43.5417,59.7083,50.7917,47.0000,52.7917,43.7500,41.8750,89.6667,63.2500,57.5000,-99999.0000,-99999.0000,66.0455,42.1667,51.9583,87.9583,81.3333,48.2083,66.7083,58.4583,90.7083,-99999.0000,-99999.0000,85.5833,54.5000,51.3750,58.6667,53.2917,44.7083,70.5652,48.3333,66.3333,56.0870,48.3750,49.3333,50.8333,35.1250,51.7083,55.3750,85.8750,45.7917,58.4583,56.0870,-99999.0000,47.6250,38.5000,-99999.0000,47.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.7500,59.6250,94.0417
34,2013/02/01 00:00:00,68.7917,46.7083,25.5833,50.2083,95.8750,54.5000,49.9583,77.5000,45.3333,37.7083,61.7083,52.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.0833,-99999.0000,41.9167,45.1667,51.9583,34.6250,58.4348,46.7391,47.8333,81.8750,51.5417,57.5000,-99999.0000,-99999.0000,73.0000,39.5000,54.4583,70.4167,65.2174,48.9583,64.8750,57.9583,79.0870,-99999.0000,-99999.0000,67.1500,52.8333,57.3750,54.4167,40.4167,36.5833,66.7391,35.0417,67.3333,45.9583,42.4783,52.9130,49.4583,32.2083,62.2500,57.4583,84.7917,61.4167,58.5833,58.7083,-99999.0000,50.8750,36.5417,-99999.0000,49.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.0000,68.0417,76.2500
35,2013/02/02 00:00:00,59.0000,29.3750,22.1250,43.6818,99.7917,47.5833,51.7083,115.8261,42.6667,20.6250,59.9167,39.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.6667,-99999.0000,26.7500,37.6250,36.5833,24.9130,42.0000,31.6087,36.7083,99.0833,32.0417,42.7917,-99999.0000,-99999.0000,99.7083,35.2083,52.8750,92.9583,116.0417,31.6250,35.8750,47.0417,80.5652,-99999.0000,-99999.0000,76.8333,45.2917,46.8750,53.3750,34.8750,29.2500,57.6250,27.8750,57.4583,39.0417,32.6957,37.7083,30.3043,23.4167,43.4167,45.5417,94.8696,28.4167,44.2083,50.6667,-99999.0000,43.5417,26.8750,-99999.0000,29.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.7083,59.7917,81.5417
36,2013/02/03 00:00:00,53.4783,30.8333,22.1667,38.7083,57.5417,35.5417,34.1250,58.1667,36.0000,14.0833,43.6667,41.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.5833,-99999.0000,27.8750,34.6250,34.9167,26.5417,38.5000,28.7917,33.0000,68.2500,23.5217,41.1667,-99999.0000,-99999.0000,54.9583,33.2083,43.2500,55.6957,48.3333,26.2500,45.2083,39.5000,60.7917,-99999.0000,-99999.0000,57.2500,32.8333,43.8333,36.0833,30.6667,27.7500,53.7917,26.9167,47.1667,33.3750,22.4348,37.6667,32.7500,21.1667,34.1667,44.4583,53.0417,32.5833,41.1667,38.2500,-99999.0000,35.3750,26.2500,-99999.0000,27.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.6667,39.8333,54.0000
37,2013/02/04 00:00:00,61.2500,63.1250,30.8333,30.1667,38.7917,43.0000,58.7917,61.0435,32.3750,45.2500,59.9167,37.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.1250,-99999.0000,63.2500,37.9583,36.7083,25.2500,42.7917,38.8333,34.0417,61.2083,59.4583,41.0417,-99999.0000,-99999.0000,62.2500,36.2917,59.1053,75.4167,73.4167,51.8750,66.6667,44.3750,88.4167,-99999.0000,-99999.0000,67.5217,41.9167,43.9167,55.5417,38.6667,58.7917,60.2500,30.8750,52.4583,35.5000,41.8333,45.7083,71.6667,48.3333,46.8750,35.9583,77.0833,78.0000,61.3750,52.9167,-99999.0000,38.6250,37.8333,-99999.0000,43.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.1667,62.5417,83.6250
38,2013/02/05 00:00:00,42.9524,25.1667,16.4167,28.9167,68.7083,36.4167,22.3750,70.3913,29.6667,17.5417,41.2083,27.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.7917,-99999.0000,16.2500,41.7917,24.5833,35.3333,34.2500,21.2083,21.4583,70.5833,24.0000,31.5833,-99999.0000,-99999.0000,54.7917,24.6667,33.2000,46.2917,63.2500,21.5833,49.4167,30.4583,45.0000,-99999.0000,-99999.0000,37.0000,29.8750,34.6250,42.2917,21.5833,20.0833,42.7500,30.2083,37.2500,28.5833,18.2609,29.6250,17.0833,14.0000,35.6250,32.0000,54.8333,14.5000,32.4167,37.3750,-99999.0000,30.2083,17.7917,-99999.0000,17.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.7500,42.5833,45.6667
39,2013/02/06 00:00:00,48.7143,28.0417,22.2083,46.7083,52.2500,44.4583,-99999.0000,59.0000,34.0000,27.9167,49.7917,43.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.9583,-99999.0000,25.7083,43.5833,36.2917,40.0833,37.5417,29.4348,33.1250,61.8333,-99999.0000,48.1250,-99999.0000,-99999.0000,71.2174,30.1250,48.0833,57.0000,64.8750,30.9167,61.6250,44.7083,56.0833,-99999.0000,-99999.0000,52.1250,45.8750,48.2500,45.2083,33.7826,24.5000,44.2500,39.7500,51.3333,34.6667,28.4583,37.3750,27.7917,23.2083,39.8333,48.5833,54.3750,26.7500,49.7917,49.9167,-99999.0000,48.4583,24.1667,-99999.0000,33.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.9167,48.1250,55.2917
40,2013/02/07 00:00:00,60.9583,35.7500,27.6250,45.0833,49.7083,47.8750,-99999.0000,59.2500,43.9583,41.7083,58.9583,38.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.0417,-99999.0000,36.6250,43.2917,45.4167,51.4167,45.2083,40.7083,41.3333,67.3182,47.0833,43.7083,-99999.0000,-99999.0000,60.9583,40.8750,66.2083,70.0000,76.7917,36.9167,67.5217,48.9583,60.5833,-99999.0000,-99999.0000,56.7917,43.8333,45.4583,54.3043,43.7917,40.5333,59.3333,-99999.0000,51.0000,44.6250,36.2500,44.7083,38.7391,34.1667,50.0000,46.2917,47.0417,38.0417,46.0833,51.3333,-99999.0000,42.9091,37.6667,-99999.0000,42.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.2083,63.7917,73.5833
41,2013/02/08 00:00:00,56.2083,37.3333,28.2917,38.1250,55.7083,47.5417,39.7778,64.2917,42.1250,39.5417,46.7083,36.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.0000,-99999.0000,37.6667,51.9583,40.2174,45.0833,43.2500,41.8750,41.2174,57.7500,41.5000,39.1667,-99999.0000,-99999.0000,51.5417,36.3333,44.1250,58.1667,53.7083,37.2917,45.4583,44.7083,53.7083,-99999.0000,-99999.0000,49.7917,38.0417,41.2917,52.2083,42.0417,40.1667,51.2500,43.1250,48.4583,43.4583,35.9583,40.0833,39.3750,36.1667,48.4583,42.6667,55.2917,37.5833,45.0833,49.8750,-99999.0000,40.5000,39.7500,-99999.0000,40.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.4783,53.8333,54.7826
42,2013/02/09 00:00:00,50.0833,34.7917,25.4167,36.8333,76.7500,44.3333,37.2500,73.3478,41.4583,38.7500,47.7917,34.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.8333,47.1667,38.0000,39.6667,40.4348,37.7083,37.9583,64.0833,36.7500,38.5000,-99999.0000,-99999.0000,54.9583,34.0833,42.8333,56.4167,65.9583,35.2917,54.5000,40.1250,55.7083,-99999.0000,-99999.0000,54.0870,32.4583,39.2917,44.0435,36.8333,36.9583,47.2083,40.2917,44.6250,39.7391,34.6667,36.7917,36.3333,30.5000,45.8333,41.0833,57.4167,33.8750,41.2500,45.3333,-99999.0000,37.5833,34.3750,-99999.0000,38.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.5000,50.7500,57.6667
43,2013/02/10 00:00:00,44.2083,34.6667,25.1667,35.1667,58.6667,35.3333,37.2917,59.3333,42.4348,35.3333,40.6667,33.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.3750,-99999.0000,-99999.0000,47.6957,38.9583,39.9583,41.0417,38.4783,38.9583,49.8333,35.5417,36.9167,-99999.0000,-99999.0000,46.5000,32.2917,36.8750,47.4583,50.5000,36.9167,44.9167,36.0000,44.1250,-99999.0000,-99999.0000,47.5833,29.7083,37.6667,38.2917,36.0833,38.3333,41.7083,42.0000,43.5417,41.0833,35.5000,37.0417,39.5417,29.8333,47.0833,41.0000,51.5833,37.7500,36.3750,36.7083,-99999.0000,38.1667,36.6957,-99999.0000,35.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.5833,38.2500,45.9130
44,2013/02/11 00:00:00,44.2500,39.3750,28.2500,38.8333,60.7826,38.3913,39.6250,55.8750,45.8750,37.8333,43.5833,37.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.3750,-99999.0000,-99999.0000,46.1250,43.6667,38.0833,44.4583,38.5217,42.3333,47.2917,42.4783,40.7500,-99999.0000,-99999.0000,43.1250,37.4167,41.5417,44.4583,48.3750,41.0000,46.5000,38.2917,42.4583,-99999.0000,-99999.0000,44.2917,31.6250,41.5833,40.6250,42.1250,41.2917,39.8750,43.2917,47.8750,44.0417,40.7500,41.3333,42.6364,35.3750,49.1250,45.5000,51.9130,39.5833,39.5000,42.1250,-99999.0000,39.3750,37.9167,-99999.0000,39.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.7500,45.5833,43.7917
45,2013/02/12 00:00:00,55.9167,46.6250,27.5417,42.5833,60.6250,41.2083,42.8750,66.5000,44.6250,39.7083,43.2917,41.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.3750,-99999.0000,-99999.0000,69.3333,42.1667,40.6667,44.4583,37.2083,42.8750,51.4167,39.1250,45.2083,-99999.0000,-99999.0000,50.2083,37.0000,39.1250,56.3750,54.6250,39.9583,49.6667,42.8333,51.9583,-99999.0000,-99999.0000,49.6087,34.2500,43.5000,46.5417,39.5833,39.3750,46.9167,39.9130,51.5833,43.7917,39.2500,40.6250,-99999.0000,34.2500,49.2917,-99999.0000,51.9583,37.8333,45.4583,46.7917,-99999.0000,40.2500,37.3750,-99999.0000,41.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.8750,46.8750,53.7826
46,2013/02/13 00:00:00,54.1739,38.6250,27.4583,48.5000,58.4167,47.7500,49.3333,58.7083,44.8750,33.7917,53.9583,40.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.4167,-99999.0000,-99999.0000,49.1667,45.2500,41.8750,45.5000,39.5417,42.5833,60.4583,41.1667,44.5417,-99999.0000,-99999.0000,54.7500,41.9583,48.3333,60.0417,68.4167,42.7083,43.4583,46.7917,57.9583,-99999.0000,-99999.0000,58.9167,42.2083,49.7083,48.0000,43.6250,38.7083,48.4167,43.4167,54.6957,44.6250,40.2083,46.5000,40.9130,33.5652,48.9583,49.8750,58.8333,39.6667,45.6667,47.1667,-99999.0000,48.2917,37.5417,-99999.0000,37.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.5833,56.8333,-99999.0000
47,2013/02/14 00:00:00,60.1250,31.5000,24.5417,41.7917,73.6667,45.1304,43.2500,91.0000,42.6250,36.5833,50.6957,37.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.7917,-99999.0000,32.2083,43.8750,37.2083,38.6667,41.1667,36.9167,35.7500,76.1250,33.7917,42.6667,-99999.0000,-99999.0000,72.8333,32.6250,51.8750,63.5417,70.9167,36.5417,51.4583,44.5417,68.5217,-99999.0000,-99999.0000,63.3750,32.7500,42.9583,48.0833,33.5833,34.4583,56.0000,39.8333,49.9583,39.3913,32.5833,38.8333,36.2174,25.5417,44.8333,44.2917,66.3333,36.1667,45.6667,50.8261,-99999.0000,39.9167,32.8333,-99999.0000,36.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.1250,59.0833,67.0000
48,2013/02/15 00:00:00,50.0833,30.9583,23.9167,36.3333,48.7500,37.7391,38.6667,64.4583,42.4348,36.4167,38.5652,33.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.2917,-99999.0000,31.9583,42.5217,36.4167,35.9583,40.5000,38.1250,39.2917,66.2500,35.1250,40.7917,-99999.0000,-99999.0000,48.7500,29.2083,39.5833,47.9167,46.9167,34.7083,46.2500,44.0417,53.4583,-99999.0000,-99999.0000,50.4348,30.0000,36.1667,40.9583,-99999.0000,34.5000,46.5217,35.8750,49.3333,-99999.0000,34.2609,35.6667,33.1667,27.0000,47.2174,37.7083,56.1667,32.9167,44.0476,42.7083,-99999.0000,36.9167,34.7917,-99999.0000,34.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.6250,41.3333,-99999.0000
49,2013/02/16 00:00:00,62.8333,41.3750,31.0000,55.6667,59.2917,56.8333,60.1667,62.0833,47.6667,32.2500,63.5833,47.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.7826,-99999.0000,42.8333,52.0833,46.5417,44.2083,49.3333,40.2917,46.3333,-99999.0000,44.4583,54.0000,-99999.0000,-99999.0000,67.7083,45.2917,60.0417,62.4167,69.5000,45.6957,59.6667,54.7500,55.3889,-99999.0000,-99999.0000,59.7500,51.2083,56.3750,56.7917,44.7059,44.2500,57.7500,45.0417,60.1667,48.3333,43.4167,49.2500,45.3333,38.7500,53.7083,55.0417,59.5000,43.2083,60.8667,58.7826,-99999.0000,55.2083,38.1304,-99999.0000,38.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.9583,64.8333,62.9583
50,2013/02/17 00:00:00,71.9167,46.6667,31.5417,53.8750,82.7917,65.4583,56.5833,86.2609,49.4583,29.0833,65.7500,48.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.8750,-99999.0000,8.6667,46.9167,51.3000,42.3333,49.5833,36.1667,52.8333,70.8750,57.2917,53.1250,-99999.0000,-99999.0000,69.0000,46.9167,50.2500,68.5217,75.5417,46.3333,57.6667,58.2917,72.0667,-99999.0000,-99999.0000,67.3750,42.8750,54.3750,61.8261,-99999.0000,45.3750,67.4583,40.4167,56.7083,47.5833,34.9167,53.2917,48.8750,34.2083,48.4583,55.8333,73.5882,43.1667,66.5833,64.3333,-99999.0000,51.3478,39.2273,-99999.0000,38.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.2917,71.1304,70.9583
51,2013/02/18 00:00:00,76.5417,62.4583,28.5909,73.6250,44.7083,71.7917,76.7500,51.3333,39.8333,31.5833,81.7917,66.7917,-99999.0000,67.1818,-99999.0000,-99999.0000,32.3333,-99999.0000,-99999.0000,40.6667,46.8667,28.4167,51.0500,47.0417,42.6667,51.5833,60.5833,79.6667,-99999.0000,-99999.0000,80.7500,46.7083,72.0833,68.2609,49.6250,51.1667,70.8750,67.5833,55.5833,-99999.0000,-99999.0000,70.8095,53.0870,56.1250,72.3043,-99999.0000,50.2609,71.9583,29.3333,74.2083,45.5417,44.7917,44.9583,64.1739,44.4583,62.5417,58.7917,-99999.0000,67.3750,77.6087,73.7500,-99999.0000,69.0000,42.7083,-99999.0000,36.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.1667,77.0833,63.8750
52,2013/02/19 00:00:00,53.4583,33.4583,23.7917,33.2083,74.3750,40.5417,39.1250,70.3913,40.3333,38.8750,48.0833,36.4583,-99999.0000,39.9583,-99999.0000,-99999.0000,35.6667,-99999.0000,36.2500,41.4583,38.2917,39.5652,42.0000,38.0000,37.7083,61.4583,35.7917,43.3750,-99999.0000,-99999.0000,57.8333,31.7917,43.3750,58.5652,66.0417,35.0000,63.8750,47.1667,53.7917,-99999.0000,-99999.0000,57.3913,31.0417,38.1667,53.1667,36.5417,38.7500,53.5417,37.6250,48.2500,43.4583,35.1250,38.1818,37.0833,30.3333,48.8750,41.3750,56.2917,36.0833,34.7083,52.3333,-99999.0000,37.9583,36.2500,-99999.0000,35.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.0833,51.2917,58.1250
53,2013/02/20 00:00:00,52.1739,38.0833,26.6522,35.7391,78.5652,47.0417,33.7083,71.9583,42.8333,32.5417,46.9583,38.0833,-99999.0000,37.5417,-99999.0000,-99999.0000,44.1667,-99999.0000,40.2500,49.0870,39.2917,42.0417,41.6316,42.0870,40.1250,65.2500,42.1739,40.0435,-99999.0000,-99999.0000,-99999.0000,36.0000,36.3333,57.0833,73.9565,38.2917,45.6087,41.1000,56.2083,-99999.0000,-99999.0000,52.5000,37.6818,42.8333,53.0435,44.0000,37.6957,53.0000,44.3478,51.4737,43.2083,37.5833,39.9167,40.3333,32.9583,50.8333,45.3750,57.7500,38.1667,41.4348,51.4583,-99999.0000,39.1250,36.2083,-99999.0000,35.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.7917,47.6667,57.7917
54,2013/02/21 00:00:00,50.0833,39.2917,26.4167,41.5833,79.4167,41.7391,40.0000,73.2917,45.7500,35.1667,44.9583,40.2083,-99999.0000,35.2083,-99999.0000,-99999.0000,42.8333,-99999.0000,36.3750,48.7083,41.8333,45.0000,45.2609,40.2083,41.3750,60.2917,44.2917,41.7083,-99999.0000,-99999.0000,72.2105,40.7500,44.3333,66.5833,72.9583,38.8750,59.1250,42.7917,53.9167,-99999.0000,-99999.0000,61.1250,37.1429,45.0833,47.8750,43.2174,37.7500,51.7917,44.5417,52.7333,44.0000,40.2083,41.7083,38.1667,33.1250,50.8750,48.7391,53.4167,34.0000,39.8333,44.4167,-99999.0000,43.3750,36.1250,-99999.0000,41.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.9167,55.4167,58.5417
55,2013/02/22 00:00:00,55.4167,41.3333,27.6667,45.6250,70.6522,51.0417,43.6667,83.7826,49.5000,42.9583,53.0000,44.4167,-99999.0000,40.9565,-99999.0000,-99999.0000,44.1667,-99999.0000,39.0417,49.2500,45.4583,43.3750,50.5833,44.6667,48.2500,60.9167,45.0833,47.8750,-99999.0000,-99999.0000,58.5417,42.9583,54.7917,60.5417,71.3750,42.3750,63.3750,48.3043,54.9167,-99999.0000,-99999.0000,55.3333,41.2083,49.5833,48.6250,42.9167,43.3750,52.6250,45.9167,55.4583,49.5833,44.6250,46.2083,42.0870,33.5833,56.8750,52.7500,55.6250,41.3043,47.0417,48.8333,-99999.0000,44.5000,42.8333,-99999.0000,42.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.4091,58.9583,56.5833
56,2013/02/23 00:00:00,69.3333,45.4583,30.3333,53.1667,69.3333,58.9167,53.2353,73.4167,51.6667,34.5833,65.1304,45.1250,-99999.0000,51.0417,-99999.0000,-99999.0000,50.5417,-99999.0000,48.2500,56.2917,49.5833,48.7083,50.4167,50.4583,50.7083,64.6250,49.3333,53.6667,-99999.0000,-99999.0000,69.4706,47.1250,63.8750,68.2917,77.4348,47.1667,70.7917,57.6667,60.7083,-99999.0000,-99999.0000,62.0000,48.7083,55.1250,63.9167,55.6087,46.8750,63.6667,51.5652,62.5000,55.6667,45.6667,50.5000,49.1250,40.2083,62.6667,55.8750,60.0435,47.2917,59.5833,66.5238,-99999.0000,54.0417,44.2917,-99999.0000,42.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.7083,67.7917
57,2013/02/24 00:00:00,68.7083,49.1667,31.8696,64.5833,64.7500,66.3333,68.0417,74.2083,59.7917,45.5833,67.9583,59.9167,-99999.0000,74.4167,-99999.0000,-99999.0000,50.0000,-99999.0000,51.9583,58.3750,64.5000,45.2917,77.6250,50.5833,53.5417,63.5833,79.1250,66.2917,-99999.0000,-99999.0000,71.4667,62.6087,68.7083,64.0000,64.7826,76.8261,68.3750,66.2609,59.6667,-99999.0000,-99999.0000,61.0476,71.6667,65.6250,62.0833,54.7917,56.9583,64.9167,50.1250,65.7083,55.9167,47.8750,62.4167,52.6667,43.5417,60.0000,67.2917,65.7500,55.5000,74.9583,65.9130,-99999.0000,66.5417,49.5000,-99999.0000,48.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.9583,70.4348,66.5417
58,2013/02/25 00:00:00,78.7826,49.9583,27.8333,54.8333,79.4167,59.8750,58.5417,89.2609,53.3333,40.2083,65.0000,48.8750,-99999.0000,51.9583,-99999.0000,-99999.0000,42.8750,-99999.0000,50.4583,51.7083,56.9167,40.4167,59.3750,47.2500,50.5417,85.1250,59.9583,60.3750,-99999.0000,-99999.0000,71.7826,52.9583,68.2500,72.9565,76.2083,49.2917,66.8333,63.5833,71.8333,-99999.0000,-99999.0000,72.5417,54.7500,59.7083,65.2500,49.0833,50.3750,73.2500,45.3333,65.6250,56.3913,34.7083,57.3333,54.4167,34.9583,54.7917,61.2381,70.5833,63.7500,60.8261,68.9130,-99999.0000,59.6667,36.3750,-99999.0000,45.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.9565,76.3333,74.7500
59,2013/02/26 00:00:00,68.2174,72.6522,40.8261,65.8636,78.7391,50.9130,51.6087,84.1818,77.4348,36.1739,52.3478,44.6667,-99999.0000,60.5652,-99999.0000,-99999.0000,38.1739,-99999.0000,64.1304,47.3043,63.2174,30.7391,71.8261,52.7273,57.6957,73.0455,67.4348,59.0000,-99999.0000,-99999.0000,55.8636,52.8696,68.3636,75.6522,75.0000,62.2174,58.3913,57.6957,73.8261,-99999.0000,-99999.0000,60.1053,68.5652,45.7500,55.8696,67.6957,76.6364,67.3478,38.8182,59.8696,46.7826,64.4348,51.9565,75.3636,62.6522,59.5217,68.4091,66.4545,73.0000,59.6522,58.8182,-99999.0000,52.6522,68.2609,-99999.0000,40.0435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.6522,52.3043,79.2174
60,2013/02/27 00:00:00,59.7917,26.1667,18.8750,41.4583,55.7917,45.8333,47.3750,79.2500,44.2917,35.5417,52.0000,45.1250,-99999.0000,41.2083,-99999.0000,-99999.0000,34.6667,-99999.0000,28.2083,103.8750,39.3333,39.5000,43.6667,29.5417,37.5000,79.2917,33.7917,46.7917,-99999.0000,-99999.0000,53.1667,29.7917,49.8333,69.0417,56.2174,30.2500,60.3750,51.4583,61.6957,-99999.0000,-99999.0000,58.6087,39.7500,45.0000,54.2500,31.1667,26.5417,60.0000,40.0417,52.0833,41.3333,34.7500,40.1250,29.5000,20.7083,44.3478,45.2083,55.0000,28.9583,52.5833,50.5000,-99999.0000,43.7917,25.9167,-99999.0000,35.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.0417,52.0833,71.8750
61,2013/02/28 00:00:00,61.1250,42.0833,26.7917,50.9583,60.8750,40.3750,57.3750,73.1667,54.5000,33.1667,41.6087,48.4583,-99999.0000,50.3750,-99999.0000,-99999.0000,44.3750,-99999.0000,37.1250,50.6250,48.9583,45.1250,54.2083,37.8333,44.2917,59.8750,50.4167,50.5833,-99999.0000,-99999.0000,69.0000,42.0417,55.2917,59.0000,81.2083,49.7500,62.4167,49.0417,59.0417,-99999.0000,-99999.0000,56.5417,40.5833,48.5833,56.1667,42.8750,42.9583,59.0000,45.3750,56.4783,47.9167,40.7083,52.2083,46.7083,31.5833,56.3684,51.9167,54.0833,39.1667,48.0417,53.8750,-99999.0000,58.5833,35.7500,-99999.0000,49.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.0417,44.9167,60.5417
