,Station ID,ANNAN,BANQIAO,CAILIAO,CHANGHUA,CHAOZHOU,CHIAYI,DALI,DALIAO,DATONG,DAYUAN,DONGSHAN,DOULIU,ERLIN,FENGSHAN,FENGYUAN,FUGUEICAPE,FUXING,GUANSHAN,GUANYIN,GUTING,HENGCHUN,HSINCHU,HUALIEN,HUKOU,KEELUNG,LINKOU,LINYUAN,LONGTAN,LUNBEI,MAGONG,MAILIAO,MEINONG,MIAOLI,NANTOU,NANZI,PINGTUNG,PINGZHEN,PULI,PUZI,QIANJIN,QIANZHEN,QIAOTOU,RENWU,SANCHONG,SANYI,SHALU,SHANHUA,SHILIN,SONGSHAN,TAINAN,TAITUNG,TAIXI,TAMSUI,TAOYUAN,TOUFEN,TUCHENG,WANHUA,WANLI,XIANXI,XIAOGANG,XINDIAN,XINGANG,XINYING,XINZHUANG,XITUN,XIZHI,YANGMING,YILAN,YONGHE,ZHONGLI,ZHONGMING,ZHONGSHAN,ZHUDONG,ZHUSHAN,ZUOYING
33,2013/01/31 00:00:00,70.0435,61.7391,46.3333,55.2500,60.8750,66.5000,41.3684,57.0870,42.7500,78.8182,23.8333,48.7500,63.5417,54.5652,-99999.0000,-99999.0000,46.7500,17.9583,56.2609,31.8696,15.2917,62.5000,18.8750,58.8750,19.3333,44.1250,40.7500,42.4167,74.2500,-99999.0000,69.1250,31.2917,53.0000,29.5000,50.4167,59.1818,44.2083,29.4583,65.6250,58.5417,53.7917,56.9583,54.4583,44.5417,27.9167,68.4583,55.0417,43.4583,35.8000,63.0000,16.7500,63.8333,46.0417,68.0833,52.6667,51.7917,36.4091,16.2083,60.0000,54.1250,26.5417,71.6087,63.9565,57.4167,50.3333,29.2500,17.4583,26.1739,36.2917,59.5625,55.2609,35.7917,38.8333,35.9167,63.2500
34,2013/02/01 00:00:00,57.1667,40.2917,39.2609,47.3333,49.8333,62.1739,33.2500,50.8333,44.2174,59.2500,17.3913,41.2500,57.6250,53.9583,-99999.0000,-99999.0000,56.0833,11.0833,49.4167,28.0870,6.8750,49.1250,7.3750,55.7917,25.3333,30.6250,41.9167,36.5000,65.3750,26.6190,55.0417,35.7500,39.9167,33.8750,47.7083,54.3043,38.8750,27.7500,56.7826,59.8333,62.9583,51.6667,51.8261,58.7500,26.4167,52.0417,49.4783,40.2500,33.1250,60.8750,9.2917,44.7500,41.6667,45.6667,45.0833,54.0000,31.7500,26.0417,52.1667,59.4348,34.3333,60.0833,61.3333,46.1667,34.0000,34.5417,12.2917,21.0833,37.3750,48.0833,37.5417,37.3043,26.8750,33.7917,59.5652
35,2013/02/02 00:00:00,65.9167,11.3333,10.0417,49.7500,82.5833,74.1250,49.2917,75.0417,12.4167,27.4167,16.0000,63.3333,43.3333,73.4167,-99999.0000,-99999.0000,74.3750,5.0833,23.8261,15.0417,6.5417,38.1250,6.8750,30.0909,7.8333,9.6667,50.7391,20.0833,54.2083,37.4583,46.4583,73.5417,39.9583,66.0833,75.3333,86.6667,20.9167,28.7917,50.5833,79.0833,76.2500,88.1250,79.2500,-99999.0000,38.3333,45.0417,71.1250,9.0833,14.1667,-99999.0000,3.2917,40.9167,13.5417,12.7500,39.2500,12.6250,12.5000,7.5000,34.7083,76.7727,6.5000,54.2917,64.6250,11.4167,47.8333,8.4167,3.2500,15.5000,15.1667,22.8750,49.2917,8.5833,28.3750,72.8750,78.5833
36,2013/02/03 00:00:00,55.8750,52.7083,43.9583,43.0417,67.0000,68.3333,40.3750,54.7083,46.5000,34.4167,12.6667,53.2083,38.3750,60.7917,-99999.0000,-99999.0000,57.2500,7.5000,24.2083,44.1667,10.7083,39.5833,5.2500,32.0000,25.7500,35.6667,39.3636,33.4167,44.0000,19.3333,41.2083,59.5833,29.5000,62.2083,60.6250,65.0417,28.6250,53.5000,46.4583,65.2083,56.2917,70.9583,63.8333,39.6500,27.2083,38.3333,57.2083,38.0417,44.2083,63.1000,4.7083,41.9583,37.0417,47.1667,31.5417,48.7083,41.3750,20.4583,34.8333,65.2500,46.9167,51.1667,56.3750,49.4167,41.0000,37.6667,11.6667,15.3750,52.6250,38.2917,42.2917,40.0417,37.5833,68.9583,64.5000
37,2013/02/04 00:00:00,45.0833,51.8333,42.0000,54.8261,41.1304,51.6190,50.7083,38.7500,46.0435,46.5652,31.4167,47.2500,55.6087,45.8333,-99999.0000,-99999.0000,43.5652,7.0000,35.6250,43.0000,9.6250,48.9167,7.8750,42.5455,23.1667,38.5417,27.4091,41.5417,51.3750,28.5417,44.9167,38.7826,47.7917,41.1111,47.4348,50.7083,36.8333,46.4167,42.3750,51.1250,43.9583,55.9583,50.7917,40.5417,42.0833,55.7500,39.1667,44.2609,43.7391,47.1304,7.3750,43.3750,40.4091,49.4583,39.4167,54.3750,42.8333,23.6250,40.1739,48.8750,41.0833,49.2917,45.3333,53.7083,50.5417,36.4583,9.7273,29.6250,50.3478,47.0417,50.6957,35.3810,45.5417,43.4167,53.9167
38,2013/02/05 00:00:00,62.3333,34.7083,36.5652,26.5417,56.1667,53.2500,23.1000,57.5217,36.1250,27.9167,19.1250,32.3750,30.5000,64.4348,-99999.0000,-99999.0000,57.7917,6.8333,19.0000,28.7083,10.0833,25.0833,10.4348,20.8750,16.4167,19.9091,35.2500,11.9583,37.4783,18.9167,29.4583,55.2917,17.7917,29.8333,65.2083,71.4348,13.1667,24.8750,36.0417,63.5000,54.7500,68.6522,63.5217,34.5833,17.6250,22.7500,57.0435,21.9167,31.2917,65.4583,5.9167,25.3750,25.2500,22.0000,17.9583,27.2917,29.9583,7.0417,20.0417,60.0000,22.9130,36.5417,54.7826,38.1364,27.5000,28.2083,6.4545,20.9167,30.5417,19.7500,21.0417,25.2500,13.2083,31.2174,66.3750
39,2013/02/06 00:00:00,32.6667,20.7083,21.6250,38.5000,44.8750,47.9583,32.4545,53.0417,22.8750,27.0435,14.2174,38.6250,34.9583,58.6667,-99999.0000,-99999.0000,56.3182,11.2609,23.6087,22.0417,11.4783,35.0417,13.5833,28.8750,16.7500,21.0000,45.2857,23.7500,43.1739,25.7727,34.0870,41.7500,39.2500,45.5417,51.1250,55.0417,19.9583,47.9583,35.2500,54.6667,53.0833,53.5417,53.1667,22.5417,31.5000,43.2500,38.1364,18.0833,24.2083,40.3333,11.4706,31.3333,21.8750,20.2083,33.3333,18.4167,21.3333,15.1739,31.6250,60.5217,15.5833,38.2500,42.0870,23.6667,38.0435,19.6957,3.8750,19.7391,21.9583,24.5833,37.2917,15.1667,26.4167,53.0000,54.4583
40,2013/02/07 00:00:00,44.5652,11.5652,12.0417,32.0417,59.3750,51.0833,35.2917,53.8333,14.3043,20.7083,5.7917,41.9091,27.5000,61.7500,-99999.0000,-99999.0000,53.6250,6.8333,14.8750,12.7500,10.5000,23.9167,4.8333,22.0833,8.2500,12.8750,44.5294,21.8333,33.0833,16.0000,26.4583,49.6667,17.6818,41.8182,56.8750,63.8750,14.0000,47.6522,32.6667,60.0000,57.2500,61.5417,56.8333,16.9583,20.7826,29.9130,46.3333,12.9583,11.8261,50.8333,6.1364,24.4783,13.2083,18.1667,18.6957,11.7083,13.0000,5.8636,20.4167,63.0870,6.7500,33.5417,40.4583,13.2609,32.8182,6.5833,2.8182,10.2917,12.0833,20.5833,31.0833,10.5417,16.6522,54.5833,64.4583
41,2013/02/08 00:00:00,19.7083,6.6667,7.2500,18.6364,51.5417,22.2500,8.9000,41.0000,11.8333,10.0417,3.1667,20.5833,16.2917,37.0435,-99999.0000,-99999.0000,29.9583,4.0000,7.8750,10.5000,6.5833,12.4167,2.7083,12.0000,4.4167,6.1667,27.8333,6.5000,18.9524,9.3333,14.7083,34.2917,6.7083,19.2917,31.9167,47.8333,6.5000,32.0417,18.4167,30.7917,33.3636,30.0000,32.1250,11.7917,11.2917,16.5000,24.3750,9.0417,9.9167,27.3750,4.8333,15.1250,7.7917,7.8333,8.7500,6.6250,10.7500,3.7917,11.3333,46.6250,4.9167,18.6250,21.9167,7.1667,16.0833,5.1250,2.6087,8.1250,8.6667,9.8333,12.4167,8.8333,4.0417,27.5217,36.3043
42,2013/02/09 00:00:00,27.1250,9.7500,13.5833,20.6667,50.4167,35.8333,16.6667,41.7083,15.9583,8.7917,6.2500,29.1250,18.8333,42.9167,-99999.0000,-99999.0000,37.6250,10.7391,7.1250,16.0417,6.2500,14.3333,11.7083,12.5417,8.0417,8.9583,32.1667,12.9167,21.7083,8.9583,19.9583,36.0000,9.9167,27.1667,36.3750,48.2917,6.6667,33.7500,21.0833,41.7917,41.4167,36.5000,39.0833,17.8333,14.7500,18.3750,28.2083,18.9583,12.2500,34.1250,8.1667,14.2500,9.4167,11.5833,11.0833,10.9583,9.0000,1.9583,11.0417,46.2273,12.1667,22.0833,27.3333,11.0000,24.1667,8.9167,2.7083,13.7500,10.4167,11.2500,20.2917,7.2917,11.4583,37.8182,40.7500
43,2013/02/10 00:00:00,22.6667,6.4583,9.8333,19.1250,41.2083,32.8696,9.1111,36.3333,11.2917,10.6667,2.7917,23.8696,17.2083,36.0000,-99999.0000,-99999.0000,30.0417,8.3750,6.6667,11.5833,6.9583,14.5000,5.5000,9.5000,5.2500,6.7917,24.7500,12.5000,19.3182,10.0833,13.7083,33.7083,8.5833,22.5000,36.0000,41.7917,4.8333,36.4583,18.2917,39.7917,34.6250,33.2083,34.1250,16.5000,6.6250,15.7826,28.9167,9.2083,8.1667,29.2917,5.6667,12.4167,7.4167,8.6667,8.1250,5.5000,11.0000,1.3333,8.5417,41.4286,9.3333,23.3333,28.2917,9.0833,18.3750,4.4167,2.8750,9.2174,7.4583,9.5417,12.1250,10.4783,13.5417,34.7500,39.8750
44,2013/02/11 00:00:00,27.6667,10.2917,12.5833,18.3043,41.0000,31.4167,13.8696,41.4583,13.4167,16.1250,5.7500,24.2917,19.8261,46.7917,-99999.0000,-99999.0000,37.6667,9.3750,14.5417,13.5833,8.2083,20.1667,9.5652,18.2083,14.7083,9.0000,33.5000,10.7917,-99999.0000,15.5000,20.2609,29.9167,11.9167,23.5000,36.4211,42.5417,8.7917,29.8333,21.1667,44.4583,43.7500,39.1250,40.8750,14.6250,9.1250,19.2500,31.7083,7.9583,16.1250,34.4583,7.0435,18.5652,13.6667,10.4583,13.1250,11.9048,12.2500,2.6250,10.5333,-99999.0000,11.5000,21.0000,30.1667,10.5833,18.6667,10.2917,3.0870,9.8333,13.5833,12.9583,17.7917,12.1250,15.0000,34.6111,44.5833
45,2013/02/12 00:00:00,25.5000,12.0833,10.0000,23.5417,48.2500,32.1429,13.9583,38.1250,13.7917,19.0000,5.2917,23.6667,23.3750,39.2500,-99999.0000,-99999.0000,35.1304,5.7500,14.6667,15.8333,10.9167,20.8182,7.1250,18.4783,9.8750,11.6250,28.0833,11.3750,-99999.0000,16.6250,22.2917,31.9545,14.4583,25.1250,35.4348,39.5217,11.0000,23.7083,25.6818,39.5417,42.0000,36.0000,37.7917,13.8333,14.4583,25.0417,29.1250,9.8750,14.3750,32.2609,4.6250,19.7083,15.9130,12.4583,13.4583,9.9091,11.7083,7.4583,15.8333,-99999.0000,9.4583,24.5417,28.5000,12.0000,23.5000,8.7500,2.9565,9.3333,13.5000,13.2917,18.5217,8.8333,11.5000,30.3043,42.4583
46,2013/02/13 00:00:00,40.6957,26.5417,25.2917,36.2500,50.1250,42.3750,25.9167,46.9565,24.9565,34.4167,10.7500,38.9583,42.7500,48.3043,-99999.0000,-99999.0000,39.6250,8.1250,30.4583,27.3750,8.5417,36.8333,11.3750,35.5833,23.1667,23.8333,33.6190,23.3750,-99999.0000,41.0417,42.2917,45.6250,34.1250,36.0417,43.3750,54.0833,19.7917,23.9565,39.7917,47.5000,46.5000,45.9167,44.0417,23.2174,24.4783,42.5833,40.2609,-99999.0000,24.6087,45.2917,6.9167,39.8333,24.0000,22.0455,30.2083,22.0833,25.6667,15.9167,35.4583,-99999.0000,15.7500,40.2083,39.8696,27.2500,38.0833,20.3913,4.7500,15.4167,25.0833,26.4783,32.5000,19.5833,22.0417,45.0000,49.0417
47,2013/02/14 00:00:00,78.1667,84.9130,68.5000,77.6250,88.2174,94.1250,60.0833,77.6667,81.0833,73.7500,11.1250,74.8333,73.7083,68.0000,-99999.0000,-99999.0000,64.7083,4.4167,57.2609,75.8750,8.0000,86.5417,11.8750,76.9583,45.7391,65.4167,58.2083,73.4167,-99999.0000,45.7500,69.6087,77.7083,72.8261,51.6250,73.6667,89.6667,65.4348,28.3333,74.4583,76.6957,68.2917,77.5417,65.1304,60.8750,29.2917,79.6250,71.4167,64.2667,70.0417,77.9565,4.7500,67.2917,69.2727,82.2500,77.7917,71.9565,76.0000,40.3043,65.5000,75.8000,70.5417,77.7917,79.8333,78.5000,60.0000,58.1667,8.4167,18.4167,77.6667,73.3333,58.3043,55.5417,80.2083,63.4583,77.8261
48,2013/02/15 00:00:00,27.0417,20.3750,19.5000,32.5833,38.3333,36.8750,24.4500,31.9167,27.4167,18.7826,8.9583,31.3478,34.6667,37.0833,-99999.0000,-99999.0000,30.5833,3.6667,13.9583,22.6250,10.4348,20.2500,11.3333,18.5000,11.3333,10.7083,29.6842,13.7917,-99999.0000,21.0833,28.3333,31.3333,20.9583,24.0417,33.2083,38.7917,11.9583,29.5833,29.7917,36.2917,35.7083,33.1667,35.5000,23.9583,26.9167,31.1304,33.5833,24.2000,19.9130,34.8750,4.1667,23.6957,12.4545,11.5909,17.2917,17.3750,16.5652,8.9583,25.4167,36.0833,14.5652,35.2000,32.8333,16.5833,25.6087,10.8750,2.8333,10.9167,18.5000,17.4583,23.2917,14.5000,16.2609,29.0417,40.6522
49,2013/02/16 00:00:00,35.4167,25.0833,24.2083,33.0833,43.5417,47.2500,31.0417,45.3333,28.6250,32.3636,16.4583,38.2917,31.9583,46.4583,-99999.0000,-99999.0000,43.7083,8.2917,30.0833,24.0000,10.2083,34.8333,16.3333,35.6667,24.1667,25.2917,33.6957,24.7500,50.0952,42.3333,32.2083,45.7500,27.1250,39.3043,43.9583,50.7826,19.8333,34.8696,32.5833,44.7647,50.1250,48.0000,47.4167,26.1250,30.6250,34.2083,38.5833,21.6667,28.1250,43.7917,8.0417,31.1250,22.2917,21.6250,28.6250,21.3750,25.4583,19.5833,28.1250,48.2500,19.5217,34.0000,38.0000,27.4583,39.5833,23.5000,8.9167,24.7083,23.0000,23.6250,36.4583,19.3333,24.7083,43.8333,53.4583
50,2013/02/17 00:00:00,63.1250,47.8750,49.1250,54.0833,62.1667,78.6667,42.0833,71.5833,49.2917,56.3333,17.0833,61.7917,51.0833,65.7083,-99999.0000,-99999.0000,58.8750,7.9583,40.0000,29.2500,17.1250,46.7368,12.5833,46.4167,28.5000,38.8750,50.2609,39.5000,66.6250,34.5000,47.0833,55.3333,39.0000,53.0417,64.8750,65.9167,42.2083,32.6667,51.4167,73.3478,61.5833,67.8750,59.4167,46.6667,37.0000,53.4583,60.9167,38.9167,39.3333,67.7917,11.9583,47.4167,43.0833,51.6522,37.3750,35.7500,38.7083,18.6250,47.3750,56.8750,25.1667,56.4167,62.6250,56.5000,44.6250,29.2500,13.0833,17.5417,34.3750,46.5833,44.4583,33.0833,39.3750,63.8750,71.0000
51,2013/02/18 00:00:00,43.4583,47.2083,35.8696,51.2917,23.7826,55.1667,47.9167,22.4167,41.4348,37.9583,19.7917,59.7500,54.3913,33.9565,-99999.0000,-99999.0000,19.9130,8.6667,26.8333,38.5000,13.2083,39.0833,15.7500,35.9474,21.2917,35.5652,14.5417,40.0000,76.5000,38.7500,52.6667,21.7826,43.3000,50.0417,31.8696,31.2500,32.0000,48.2083,54.1250,35.7917,26.0909,28.4583,31.1250,36.8333,39.2500,46.0417,40.2917,34.3913,44.0833,44.6250,14.3750,53.7917,33.4583,43.8261,36.2174,44.7391,35.2500,21.8333,38.3913,32.1739,41.9130,54.1250,49.3333,47.1250,53.1667,36.4583,25.5652,26.4583,46.4167,39.5417,44.5417,29.2083,40.8696,69.4583,33.7083
52,2013/02/19 00:00:00,35.2381,6.7083,10.2500,18.5652,43.5833,32.8333,15.6667,37.2500,9.7083,12.0000,5.5417,27.7083,18.0833,37.1250,-99999.0000,-99999.0000,29.1250,6.3750,7.5652,10.2917,9.8750,12.0000,8.7083,12.8750,6.0870,4.3810,26.0000,9.0000,31.5417,7.5000,17.1250,33.9583,7.1667,25.3333,33.6250,43.8333,5.9167,40.2917,24.6250,39.2609,33.9583,34.5417,34.2174,13.7917,12.5217,17.0556,36.1667,10.7500,13.1250,36.0435,6.2917,15.3750,9.4583,7.4500,8.2917,5.9583,10.3333,3.8261,12.6667,36.2917,3.1250,24.1739,30.7083,7.8696,19.6250,5.2174,2.2500,11.8750,8.4583,10.4583,17.7391,6.7083,8.3750,39.6522,41.5000
53,2013/02/20 00:00:00,28.1739,17.7500,16.6667,26.0000,60.0000,39.7391,18.6250,51.9167,24.7000,23.1667,7.6087,30.3750,25.2917,45.9167,-99999.0000,-99999.0000,38.3750,7.4583,20.3810,18.0000,7.6364,26.5000,12.8261,30.0455,12.5000,10.7083,33.8333,13.1667,-99999.0000,26.2083,24.5714,42.9130,20.7500,29.5417,40.2500,52.9130,14.7391,36.1250,27.2857,49.0000,44.3750,41.5417,37.3636,21.0417,21.0417,26.0476,33.2500,11.6667,21.4167,35.9583,7.2083,25.4444,15.4783,17.5217,18.9167,12.7083,20.2917,11.6522,19.5833,45.9583,9.2083,24.9583,30.4583,20.1250,25.7083,16.1250,3.0870,11.6522,17.7917,17.3750,25.6522,10.8333,9.2083,42.2083,46.4783
54,2013/02/21 00:00:00,34.2917,13.5000,11.4583,22.1250,66.7083,39.4167,16.7391,60.5833,14.8750,15.6957,10.1250,30.1667,22.4348,57.2500,-99999.0000,-99999.0000,51.4167,9.1304,10.2727,15.3333,10.0417,18.4348,10.4167,19.5417,7.4167,5.1667,42.0000,15.5217,25.7647,31.6522,22.7826,50.4167,11.7500,27.0417,53.2500,57.6250,11.7500,43.3043,29.5833,60.6667,57.8333,55.6522,43.7083,16.7500,10.2609,19.0417,41.1667,8.1250,13.2917,40.8750,8.2609,24.2500,11.7083,14.7500,13.7500,11.2083,11.9167,4.7500,14.5455,59.7391,10.0000,26.9167,36.3333,12.6250,22.2083,9.5000,2.6818,11.1667,16.0833,13.7500,20.0000,9.5417,10.3750,46.4583,56.8261
55,2013/02/22 00:00:00,25.7917,17.9583,14.6250,-99999.0000,56.1667,31.5000,16.2500,48.0870,23.2000,19.2857,4.6087,25.6087,22.0833,44.5417,-99999.0000,-99999.0000,40.5417,6.2083,17.3333,22.5000,9.7619,22.0833,9.7500,26.2500,12.8333,8.3333,30.7917,14.3333,24.5000,21.0833,21.0000,44.1304,19.0417,23.2174,40.5417,51.2917,15.8125,37.1250,25.1250,45.9167,46.6250,40.3750,38.5833,19.6667,12.8750,22.3333,32.2174,13.9167,21.0000,32.7500,6.5417,22.4348,17.9167,13.4167,16.0417,16.9167,19.1250,9.9583,18.1250,-99999.0000,12.0000,22.7917,23.0435,15.9167,19.5652,14.1250,3.7917,8.9565,21.6667,17.7083,18.4167,15.1667,13.0476,34.3750,46.0833
56,2013/02/23 00:00:00,38.8333,35.9583,35.2917,56.8421,64.5833,59.7083,44.8889,60.9583,47.4583,39.5833,13.2500,51.9167,44.4167,53.1667,-99999.0000,-99999.0000,46.9583,11.2083,38.5652,38.7500,13.0833,31.0000,14.1818,37.0833,31.3333,30.3333,42.2500,25.4286,50.5833,54.7500,47.3750,51.1765,28.6667,45.2083,53.4167,63.6250,24.2083,43.7500,45.2917,57.6250,54.1667,57.8750,44.7083,37.0833,29.0833,47.0417,50.7917,33.2917,38.3333,47.6250,9.5417,45.7083,34.2917,34.5455,22.5000,31.7083,41.4167,33.5417,42.8750,52.3333,27.0833,45.7083,45.7500,38.7500,43.1250,33.4583,6.2500,24.0417,35.5000,30.0000,37.6250,26.3750,15.4783,67.0000,56.1250
57,2013/02/24 00:00:00,76.4583,53.6250,45.0000,98.1250,80.8750,109.3750,98.2500,79.6667,50.4583,75.0000,27.1667,98.7500,88.1250,78.8750,-99999.0000,-99999.0000,78.4583,21.7917,-99999.0000,38.8333,26.8750,93.0833,26.2083,71.2917,25.7083,31.2500,64.6667,69.2500,94.6667,68.6250,86.4167,71.5000,82.8750,85.7083,-99999.0000,84.4583,63.9583,71.5417,82.3333,92.3333,82.7083,84.0000,65.9474,45.7917,60.5000,91.0000,85.2083,33.9167,29.9583,85.0000,18.7500,82.4167,47.0000,59.7727,85.9583,44.2500,44.7083,23.2083,79.3333,83.6667,26.7391,90.5417,82.4583,44.0833,97.9167,25.4583,18.4167,32.1667,41.6667,75.4167,92.7500,32.4167,76.5417,108.7083,83.9167
58,2013/02/25 00:00:00,96.8333,79.7727,70.4286,94.3750,70.2500,123.0000,95.8261,76.1739,73.5217,61.7083,24.3750,108.7917,76.2000,76.1667,-99999.0000,-99999.0000,85.4348,15.3750,43.6364,70.2917,20.3478,78.9583,25.2500,64.7083,32.7083,44.2083,63.3043,51.3043,90.9583,51.7917,79.0833,62.2500,60.6667,-99999.0000,84.6190,74.2083,56.9167,47.8261,81.8750,92.2174,90.4348,95.0000,-99999.0000,59.1304,52.1304,67.1250,97.0000,56.2632,53.6250,114.2500,19.8750,75.5833,50.3750,75.7727,62.7500,76.7500,68.6087,27.1667,59.5833,85.7917,66.8333,84.2083,100.1250,68.9130,79.5000,42.9583,19.7917,27.6250,77.0000,66.5417,78.8333,51.7391,67.0870,103.7083,94.5417
59,2013/02/26 00:00:00,65.0870,57.2083,54.7500,64.7083,50.3913,83.2500,61.5417,61.4167,59.0833,60.7917,24.4783,78.0000,80.6667,66.0870,-99999.0000,-99999.0000,57.8750,12.3750,49.1667,55.2083,13.5417,68.4583,18.6087,49.0833,34.9565,46.4783,36.2500,48.2917,72.4583,29.4545,61.7917,52.1304,42.3913,77.8421,66.9167,67.7391,47.0833,42.0833,75.7917,66.9583,57.0417,73.3043,52.3750,51.8333,44.2500,60.2632,68.0000,49.5000,59.0417,68.6667,11.6522,58.8696,51.6522,47.2500,53.2500,55.1250,56.2083,31.3043,66.5833,60.9583,52.6522,78.5833,77.8750,57.2083,61.4167,55.0417,17.8696,27.9130,59.6522,49.7826,50.4348,39.2174,46.0417,66.2609,71.4167
60,2013/02/27 00:00:00,50.2917,17.6667,25.3750,36.4348,49.8333,59.6522,38.0000,55.8333,26.0833,24.8333,13.5455,50.8261,42.1667,59.0000,-99999.0000,-99999.0000,53.0000,9.9565,19.6522,22.7391,23.2500,37.2917,14.0000,29.3333,15.1667,17.4348,46.9583,24.5417,45.0833,27.2500,40.5000,38.7917,36.0000,53.5833,58.2917,51.8182,21.0435,34.5833,44.6957,57.9583,53.8261,62.0000,-99999.0000,26.2500,21.7500,38.7917,56.7917,20.0417,21.2083,55.2083,8.2500,32.9565,20.4167,16.6087,29.8261,19.8333,23.6250,11.2500,32.5652,54.4783,15.4583,46.3478,51.6957,27.0000,38.7500,19.1667,3.3810,15.8333,21.3750,27.8696,36.9583,13.4545,22.7500,52.9583,62.0870
61,2013/02/28 00:00:00,61.0417,44.7083,45.8750,54.0833,67.6667,79.6667,62.0000,71.2083,46.5833,43.8333,18.5417,71.5833,45.9524,69.7500,-99999.0000,-99999.0000,67.0833,11.3750,29.4583,38.4167,13.5417,49.3333,17.6667,39.5833,24.1250,42.6250,51.3750,31.2083,52.0417,24.4583,51.9130,51.9583,47.5000,84.8750,65.2500,68.5833,32.7917,51.6250,56.2083,66.0833,66.0455,77.1250,-99999.0000,42.2500,49.3333,52.0000,62.4583,38.2917,34.1250,65.0417,13.8333,48.3478,41.0417,43.9167,39.7500,41.0870,40.8750,14.8889,44.2917,72.1667,30.0000,58.2500,64.9167,48.7917,58.0870,26.2917,14.2917,23.8750,42.9583,43.3750,54.8750,30.5833,37.0000,86.9167,67.3750
62,2013/03/01 00:00:00,46.7500,25.7083,27.7083,43.0417,69.3750,43.7917,34.3750,66.5652,31.3750,29.9000,15.0000,40.7083,42.2917,62.4583,-99999.0000,-99999.0000,57.6667,10.9583,28.2917,28.0417,13.8333,38.0000,12.5833,31.3478,16.4583,21.6667,43.8750,23.3333,43.3913,29.1667,37.8182,41.7083,31.8750,42.2083,56.7917,63.7500,21.3333,41.1250,40.0833,63.2917,55.5833,65.1250,53.0526,30.0417,31.3333,37.5417,46.5833,26.8750,26.6087,45.0000,9.5000,41.0417,35.1250,24.4583,29.0833,25.3750,26.4583,23.7500,37.4167,60.8095,19.3750,37.4167,40.7083,28.0833,40.0417,22.8696,8.0435,17.7917,28.2083,26.1667,35.0417,19.6667,24.0417,49.2500,66.2500
63,2013/03/02 00:00:00,23.8750,12.3750,11.4583,20.1667,61.8333,25.3333,14.1667,50.5833,15.5000,17.7917,7.0833,21.6250,22.3750,46.6250,-99999.0000,-99999.0000,40.3750,5.7917,16.4583,17.7500,5.8750,21.7917,8.4167,21.5000,12.2083,13.0417,34.0417,11.1667,19.4583,17.2500,16.8750,-99999.0000,14.9167,20.9583,36.6250,50.4583,11.4583,33.5417,19.8333,45.5000,45.8750,37.5833,36.6818,17.3333,15.7917,18.6250,28.1250,11.4167,17.9583,30.0435,5.0833,18.9583,18.2083,12.5417,13.9167,14.0000,15.0417,13.8333,17.0417,44.4583,12.6667,20.0417,22.7083,15.8333,19.3333,13.6250,4.9583,11.0417,16.8750,16.2917,17.7083,10.8750,7.9583,30.4167,46.7500
64,2013/03/03 00:00:00,27.7083,16.5417,19.2917,22.2083,65.8750,35.5833,12.0833,55.5833,25.1250,24.3333,11.2917,28.0417,25.8333,50.3333,-99999.0000,-99999.0000,42.6250,8.7500,22.9583,21.2500,5.7917,25.7083,12.2917,27.1250,14.3750,18.7917,33.7917,19.0833,28.0417,23.1667,21.5417,56.0000,20.1667,26.6250,44.1667,65.6957,17.5417,19.8750,25.5000,49.4583,46.5833,42.4583,41.0833,21.1667,21.3333,20.6250,35.5417,19.6250,24.1250,35.6250,6.7500,24.2917,23.6250,18.5000,19.3750,17.1250,21.0000,14.5417,21.5833,50.2500,14.7500,25.7917,29.3750,21.4167,24.0000,16.2083,14.9545,15.0833,20.6250,21.8333,18.7083,18.6250,16.0833,35.9583,46.1250
65,2013/03/04 00:00:00,47.7727,27.0000,27.9583,36.6957,59.0833,51.1500,25.0417,68.6250,35.7083,33.3333,18.7917,39.2500,39.2609,62.0417,-99999.0000,-99999.0000,58.5000,15.7917,35.9167,32.7917,16.5652,31.6667,18.6667,33.7500,23.8333,27.9583,39.0476,24.2500,40.9167,33.2083,33.5652,52.3333,27.8182,37.4583,63.3478,-99999.0000,22.0000,33.3333,45.2500,61.6087,60.5000,61.9167,56.8333,31.9167,24.7273,28.7917,49.5417,29.9167,34.8333,50.1667,14.2917,35.6667,30.2105,29.5833,22.9167,24.9167,32.2500,23.0833,28.1739,60.3333,24.1250,40.6667,43.5417,32.6957,32.4348,28.5217,26.5625,23.5000,28.9167,27.2083,28.7826,25.2083,19.1667,52.2083,67.8182
66,2013/03/05 00:00:00,53.8333,27.2083,30.0909,70.2083,55.6957,63.5000,61.0500,57.1304,37.2500,36.8750,28.2083,63.1500,72.0833,53.0000,-99999.0000,-99999.0000,49.9130,29.2917,34.2500,29.8333,30.2083,42.8333,29.3913,41.2609,27.0000,26.6087,40.6250,30.7917,61.9583,41.0833,60.8696,42.5217,39.1667,66.3750,55.2083,56.7000,24.0417,57.1250,55.4783,56.6957,53.9583,53.2917,48.4583,32.3043,44.1667,62.0000,48.3478,32.9167,34.7917,56.0833,28.3750,54.0870,31.5833,32.4583,32.5000,29.1667,35.4583,22.4167,62.1667,51.0833,24.7083,62.1667,53.8333,33.4286,70.8696,27.5000,24.7391,32.5000,30.0833,30.8750,59.8261,26.0000,30.1667,67.8261,60.6250
